"id","ENA_UNIT","dat_...units.","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","id.1","ENA_UNIT.1","dat_...units..1","V1.1","V2.1","V3.1","V4.1","V5.1","V6.1","V7.1","V8.1","V9.1","V10.1","V11.1","V12.1","V13.1","V14.1","V15.1","V16.1","V17.1","V18.1","V19.1","V20.1","V21.1","V22.1","V23.1","V24.1","V25.1","V26.1","V27.1","V28.1","id.2","ENA_UNIT.2","dat_...units..2","V1.2","V2.2","V3.2","V4.2","V5.2","V6.2","V7.2","V8.2","V9.2","V10.2","V11.2","V12.2","V13.2","V14.2","V15.2","V16.2","V17.2","V18.2","V19.2","V20.2","V21.2","V22.2","V23.2","V24.2","V25.2","V26.2","V27.2","V28.2","id.3","ENA_UNIT.3","dat_...units..3","V1.3","V2.3","V3.3","V4.3","V5.3","V6.3","V7.3","V8.3","V9.3","V10.3","V11.3","V12.3","V13.3","V14.3","V15.3","V16.3","V17.3","V18.3","V19.3","V20.3","V21.3","V22.3","V23.3","V24.3","V25.3","V26.3","V27.3","V28.3","id.4","ENA_UNIT.4","dat_...units..4","V1.4","V2.4","V3.4","V4.4","V5.4","V6.4","V7.4","V8.4","V9.4","V10.4","V11.4","V12.4","V13.4","V14.4","V15.4","V16.4","V17.4","V18.4","V19.4","V20.4","V21.4","V22.4","V23.4","V24.4","V25.4","V26.4","V27.4","V28.4"
"4","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",1,0.894427190999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447213595499958,0,0,0,0,0,0,"5","1",1,0.577350269189626,0.577350269189626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269189626,0,0,0,0,0,0,"5","1",1,0.707106781186548,0.707106781186548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5","1",1,0.196116135138184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98058067569092,0,0,0,0,0,0,"5","1",1,0.408248290463863,0.408248290463863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816496580927726,0,0,0,0,0,0
"5","2",2,0.919145030018058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393919298579168,0,0,0,0,0,0,"5","2",2,0.566138517072298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226455406828919,0,0,0.792593923901217,0,0,0,0,0,0,"5","2",2,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,"5","2",2,0.754829412424069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107832773203438,0,0,0.64699663922063,0,0,0,0,0,0,"5","2",2,0.588348405414552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196116135138184,0,0,0.784464540552736,0,0,0,0,0,0
"5","3",3,0.224859506698758,0,0,0,0.224859506698758,0,0,0,0,0.374765844497931,0.374765844497931,0,0,0,0,0,0,0,0,0,0,0.449719013397517,0.599625351196689,0.0749531688995861,0,0,0.224859506698758,0,"5","3",3,0.0650944554904119,0,0,0,0.260377821961648,0,0,0,0,0,0.585850099413707,0,0.130188910980824,0,0,0,0,0,0,0,0,0.585850099413707,0.390566732942472,0.260377821961648,0,0,0.0650944554904119,0,"5","3",3,0,0,0,0,0,0,0,0,0,0,0.475830951430886,0,0.158610317143629,0,0,0,0,0,0,0,0,0.555136110002701,0.396525792859072,0.475830951430886,0,0,0.237915475715443,0,"5","3",3,0.299342170044625,0,0,0,0,0,0,0,0,0,0.059868434008925,0,0,0,0,0,0,0,0,0,0,0.59868434008925,0.4789474720714,0.4789474720714,0,0,0.299342170044625,0,"5","3",3,0.064018439966448,0,0,0,0.064018439966448,0,0,0,0,0.192055319899344,0.256073759865792,0,0,0,0,0,0,0,0,0,0,0.768221279597376,0.384110639798688,0.384110639798688,0,0,0.064018439966448,0
"5","4",4,0,0,0,0,0,0,0,0,0,0,0.962250448649376,0,0.192450089729875,0,0,0,0,0,0,0,0,0,0,0.192450089729875,0,0,0,0,"5","4",4,0,0,0,0,0,0,0,0,0,0,0.458831467741123,0,0.229415733870562,0,0,0,0,0,0,0,0.229415733870562,0.458831467741123,0,0.688247201611685,0,0,0,0,"5","4",4,0,0,0,0,0,0,0,0,0,0,0.424264068711929,0,0.282842712474619,0,0,0,0,0,0,0,0,0.848528137423857,0,0.14142135623731,0,0,0,0,"5","4",4,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,"5","4",4,0,0,0,0,0,0,0,0,0,0,0.160128153805087,0,0,0,0,0,0,0,0,0,0.320256307610174,0.800640769025436,0,0.480384461415261,0,0,0,0
"5","5",5,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,"5","5",5,0,0,0,0,0,0,0,0,0,0,0,0.813733471206735,0,0,0,0,0,0,0,0,0,0.581238193719096,0,0,0,0,0,0,"5","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"5","5",5,0,0,0,0,0,0,0.707106781186548,0,0,0,0,0.707106781186548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5","5",5,0,0,0,0,0,0,0.196116135138184,0,0,0,0,0.588348405414552,0,0,0,0,0,0,0,0,0,0.784464540552736,0,0,0,0,0,0
"Electric","1",1,0,0,0.0493864798324795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98772959664959,0,0.148159439497438,0,0,0,0,"Electric","1",1,0.0533760512683624,0,0.0533760512683624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960768922830523,0,0.266880256341812,0,0,0,0,"Electric","1",1,0.049147318718299,0,0.147441956154897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982946374365981,0,0.0982946374365981,0,0,0,0,"Electric","1",1,0.0522708373489317,0,0.104541674697863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993145909629702,0,0,0,0,0,0,"Electric","1",1,0.154919333848297,0,0.0516397779494322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981155781039212,0,0.103279555898864,0,0,0,0
"Electric","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Electric","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Electric","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Electric","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Electric","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electric","3",3,0.284320810622954,0.126364804721313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916144834229517,0,0.252729609442625,0,0,0,0,"Electric","3",3,0.555368107600499,0.208263040350187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798341654675717,0,0.104131520175094,0,0,0,0,"Electric","3",3,0.695181697093101,0.163572164021906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695181697093101,0,0.0817860820109531,0,0,0,0,"Electric","3",3,0.664845169637806,0.221615056545935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664845169637806,0,0.258550899303591,0,0,0,0,"Electric","3",3,0.457864558076286,0.096392538542376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867532846881384,0,0.168686942449158,0,0,0,0
"Electric","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Electric","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Electric","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Electric","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Electric","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electric","5",5,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,"Electric","5",5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,"Electric","5",5,0.496138938356834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868243142124459,0,0,0,0,0,0,"Electric","5",5,0.707106781186548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186548,0,0,0,0,0,0,"Electric","5",5,0.351123441588392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936329177569045,0,0,0,0,0,0
"Hydraulic","2",2,0.264906471413009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927172649945531,0.264906471413009,0,0,0,0,0,"Hydraulic","2",2,0.182574185835055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912870929175277,0.365148371670111,0,0,0,0,0,"Hydraulic","2",2,0.485071250072666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727606875108999,0.485071250072666,0,0,0,0,0,"Hydraulic","2",2,0.557086014531156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742781352708207,0.371390676354104,0,0,0,0,0,"Hydraulic","2",2,0.624695047554424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468521285665818,0.624695047554424,0,0,0,0,0
"Hydraulic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0.707106781186547,0,0,0,0,0,"Hydraulic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970142500145332,0.242535625036333,0,0,0,0,0,"Hydraulic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6,0,0,0,0,0,"Hydraulic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970142500145332,0.242535625036333,0,0,0,0,0,"Hydraulic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447213595499958,0.894427190999916,0,0,0,0,0
"Hydraulic","4",4,0.64699663922063,0,0,0,0.323498319610315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539163866017192,0.431331092813754,0,0,0,0,0,"Hydraulic","4",4,0.33129457822454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883452208598772,0.33129457822454,0,0,0,0,0,"Hydraulic","4",4,0.329292779969071,0,0,0,0.329292779969071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768349819927832,0.439057039958761,0,0,0,0,0,"Hydraulic","4",4,0.581238193719096,0,0,0,0.348742916231458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232495277487639,0.697485832462916,0,0,0,0,0,"Hydraulic","4",4,0.390566732942472,0,0,0,0.390566732942472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520755643923296,0.650944554904119,0,0,0,0,0
"Hydraulic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554700196225229,0.832050294337844,0,0,0,0,0,"Hydraulic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196116135138184,0.98058067569092,0,0,0,0,0,"Hydraulic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196116135138184,0.98058067569092,0,0,0,0,0,"Hydraulic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6,0,0,0,0,0,"Hydraulic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447213595499958,0.894427190999916,0,0,0,0,0
"PAM","1",1,0.707106781186548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186548,0,0,0,0,0,0,"PAM","1",1,0.447213595499958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894427190999916,0,0,0,0,0,0,"PAM","1",1,0.503871025524086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863778900898433,0,0,0,0,0,0,"PAM","1",1,0.832050294337844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554700196225229,0,0,0,0,0,0,"PAM","1",1,0.64018439966448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768221279597376,0,0,0,0,0,0
"PAM","2",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","2",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","2",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","2",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","2",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAM","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAM","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAM","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAM","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PAM","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PAM","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PAM","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PAM","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pneumatic","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995037190209989,0,0,0,0,0.0995037190209989,0,"Pneumatic","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970142500145332,0,0,0,0,0.242535625036333,0,"Pneumatic","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988371697650617,0,0,0,0,0.152057184253941,0,"Pneumatic","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832050294337844,0,0,0,0,0.554700196225229,0,"Pneumatic","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964763821237732,0,0,0,0,0.263117405792109,0
"Pneumatic","2",2,0.312347523777212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312347523777212,0,0,0,0,0,0,0.78086880944303,0.312347523777212,0,0,0,0.312347523777212,0,"Pneumatic","2",2,0.235702260395516,0,0,0,0,0,0,0,0,0,0,0.0785674201318386,0,0,0,0,0,0,0,0,0,0.942809041582063,0.157134840263677,0,0,0,0.157134840263677,0,"Pneumatic","2",2,0.335410196624968,0,0,0,0,0,0,0,0,0,0.223606797749979,0,0,0,0.111803398874989,0,0,0,0,0,0,0.894427190999916,0.111803398874989,0,0,0,0.111803398874989,0,"Pneumatic","2",2,0.175863114528165,0,0,0,0,0,0,0,0,0,0.0586210381760549,0.23448415270422,0,0,0.11724207635211,0,0,0,0,0,0,0.937936610816879,0.0586210381760549,0,0,0,0.11724207635211,0,"Pneumatic","2",2,0.322329185610152,0,0,0,0,0,0,0,0,0,0,0.080582296402538,0,0,0.080582296402538,0,0,0,0,0,0,0.80582296402538,0.483493778415228,0,0,0,0,0
"Pneumatic","3",3,0.316227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948683298050514,0,0,0,0,0,"Pneumatic","3",3,0.348155311911396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348155311911396,0.870388279778489,0,0,0,0,0,"Pneumatic","3",3,0.424264068711929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565685424949238,0.707106781186547,0,0,0,0,0,"Pneumatic","3",3,0.408248290463863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816496580927726,0.408248290463863,0,0,0,0,0,"Pneumatic","3",3,0.408248290463863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408248290463863,0.816496580927726,0,0,0,0,0
"Pneumatic","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pneumatic","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pneumatic","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pneumatic","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pneumatic","4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pneumatic","5",5,0,0,0,0,0,0,0,0,0,0,0.274721127897378,0,0,0,0,0,0,0,0,0,0,0.961523947640823,0,0,0,0,0,0,"Pneumatic","5",5,0,0,0,0,0,0,0,0,0,0,0.554700196225229,0,0,0,0,0,0,0,0,0,0,0.832050294337844,0,0,0,0,0,0,"Pneumatic","5",5,0,0,0,0,0,0,0,0,0,0,0.287347885566345,0,0,0,0,0,0,0,0,0,0,0.957826285221151,0,0,0,0,0,0,"Pneumatic","5",5,0,0,0,0,0,0,0,0,0,0,0.216930457818656,0,0,0,0,0,0,0,0,0,0,0.976187060183953,0,0,0,0,0,0,"Pneumatic","5",5,0,0,0,0,0,0,0,0,0,0,0.447213595499958,0,0,0,0,0,0,0,0,0,0,0.894427190999916,0,0,0,0,0,0
"Series Elastic","1",1,0.216930457818656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976187060183953,0,0,0,0,0,0,"Series Elastic","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Series Elastic","1",1,0.371390676354104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928476690885259,0,0,0,0,0,0,"Series Elastic","1",1,0.832050294337844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554700196225229,0,0,0,0,0,0,"Series Elastic","1",1,0.554700196225229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832050294337844,0,0,0,0,0,0
"Series Elastic","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Series Elastic","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Series Elastic","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Series Elastic","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Series Elastic","2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Series Elastic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Series Elastic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Series Elastic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Series Elastic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Series Elastic","3",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Series Elastic","4",4,0.294883912309794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737209780774486,0,0,0,0,0,0.294883912309794,0.294883912309794,0,0,0,0,0.442325868464691,"Series Elastic","4",4,0.441726104299386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552157630374233,0,0,0,0,0,0.662589156449079,0.220863052149693,0,0,0,0,0.110431526074847,"Series Elastic","4",4,0.730296743340221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365148371670111,0,0,0,0,0,0,0.547722557505166,0,0,0,0,0.182574185835055,"Series Elastic","4",4,0.50709255283711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338061701891407,0,0,0,0,0,0.338061701891407,0.50709255283711,0,0,0,0,0.50709255283711,"Series Elastic","4",4,0.158113883008419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316227766016838,0,0,0,0,0,0.790569415042095,0.158113883008419,0,0,0,0,0.474341649025257
"Series Elastic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Series Elastic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Series Elastic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Series Elastic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Series Elastic","5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Series Elastic","6",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Series Elastic","6",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Series Elastic","6",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Series Elastic","6",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Series Elastic","6",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
